epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635180706901,2021-10-25T12.51.46.901,3.597,-0.887,-0.179,0.533
1635180706906,2021-10-25T12.51.46.906,3.602,-0.885,-0.175,0.530
1635180706910,2021-10-25T12.51.46.910,3.606,-0.886,-0.178,0.528
1635180706916,2021-10-25T12.51.46.916,3.612,-0.888,-0.179,0.531
1635180706920,2021-10-25T12.51.46.920,3.616,-0.887,-0.178,0.532
1635180706926,2021-10-25T12.51.46.926,3.622,-0.889,-0.179,0.528
1635180706930,2021-10-25T12.51.46.930,3.626,-0.888,-0.177,0.531
1635180706936,2021-10-25T12.51.46.936,3.632,-0.886,-0.180,0.531
1635180706941,2021-10-25T12.51.46.941,3.637,-0.887,-0.179,0.533
1635180706945,2021-10-25T12.51.46.945,3.641,-0.886,-0.180,0.531
1635180706951,2021-10-25T12.51.46.951,3.647,-0.888,-0.178,0.529
1635180706955,2021-10-25T12.51.46.955,3.651,-0.886,-0.179,0.532
1635180706961,2021-10-25T12.51.46.961,3.657,-0.886,-0.177,0.529
1635180706966,2021-10-25T12.51.46.966,3.662,-0.888,-0.180,0.531
1635180706971,2021-10-25T12.51.46.971,3.667,-0.885,-0.179,0.531
1635180706976,2021-10-25T12.51.46.976,3.672,-0.886,-0.177,0.529
1635180706982,2021-10-25T12.51.46.982,3.678,-0.888,-0.178,0.529
1635180706986,2021-10-25T12.51.46.986,3.682,-0.887,-0.178,0.527
1635180706991,2021-10-25T12.51.46.991,3.687,-0.886,-0.177,0.532
1635180706996,2021-10-25T12.51.46.996,3.692,-0.886,-0.177,0.534
1635180707001,2021-10-25T12.51.47.001,3.697,-0.887,-0.177,0.530
1635180707007,2021-10-25T12.51.47.007,3.703,-0.888,-0.181,0.531
1635180707011,2021-10-25T12.51.47.011,3.707,-0.889,-0.179,0.530
1635180707017,2021-10-25T12.51.47.017,3.713,-0.887,-0.179,0.532
1635180707021,2021-10-25T12.51.47.021,3.717,-0.886,-0.180,0.528
1635180707026,2021-10-25T12.51.47.026,3.722,-0.886,-0.181,0.530
1635180707032,2021-10-25T12.51.47.032,3.728,-0.889,-0.179,0.529
1635180707036,2021-10-25T12.51.47.036,3.732,-0.885,-0.179,0.530
1635180707042,2021-10-25T12.51.47.042,3.738,-0.886,-0.180,0.531
1635180707046,2021-10-25T12.51.47.046,3.742,-0.886,-0.181,0.530
1635180707052,2021-10-25T12.51.47.052,3.748,-0.885,-0.182,0.528
1635180707056,2021-10-25T12.51.47.056,3.752,-0.889,-0.177,0.529
1635180707061,2021-10-25T12.51.47.061,3.757,-0.887,-0.179,0.531
1635180707067,2021-10-25T12.51.47.067,3.763,-0.886,-0.177,0.531
1635180707071,2021-10-25T12.51.47.071,3.767,-0.887,-0.177,0.529
1635180707077,2021-10-25T12.51.47.077,3.773,-0.888,-0.179,0.530
1635180707081,2021-10-25T12.51.47.081,3.777,-0.888,-0.180,0.528
1635180707087,2021-10-25T12.51.47.087,3.783,-0.887,-0.183,0.527
1635180707092,2021-10-25T12.51.47.092,3.788,-0.888,-0.181,0.530
1635180707097,2021-10-25T12.51.47.097,3.793,-0.889,-0.178,0.529
1635180707102,2021-10-25T12.51.47.102,3.798,-0.890,-0.180,0.533
1635180707106,2021-10-25T12.51.47.106,3.802,-0.888,-0.176,0.532
1635180707112,2021-10-25T12.51.47.112,3.808,-0.887,-0.179,0.526
1635180707117,2021-10-25T12.51.47.117,3.813,-0.885,-0.178,0.530
1635180707122,2021-10-25T12.51.47.122,3.818,-0.884,-0.178,0.529
1635180707127,2021-10-25T12.51.47.127,3.823,-0.887,-0.178,0.525
1635180707133,2021-10-25T12.51.47.133,3.829,-0.890,-0.180,0.529
1635180707137,2021-10-25T12.51.47.137,3.833,-0.889,-0.181,0.532
1635180707143,2021-10-25T12.51.47.143,3.839,-0.889,-0.179,0.527
1635180707147,2021-10-25T12.51.47.147,3.843,-0.888,-0.178,0.527
1635180707152,2021-10-25T12.51.47.152,3.848,-0.886,-0.178,0.533
1635180707158,2021-10-25T12.51.47.158,3.854,-0.886,-0.181,0.532
1635180707162,2021-10-25T12.51.47.162,3.858,-0.888,-0.179,0.528
1635180707168,2021-10-25T12.51.47.168,3.864,-0.887,-0.179,0.531
1635180707172,2021-10-25T12.51.47.172,3.868,-0.888,-0.180,0.532
1635180707178,2021-10-25T12.51.47.178,3.874,-0.888,-0.181,0.531
1635180707182,2021-10-25T12.51.47.182,3.878,-0.890,-0.183,0.527
1635180707187,2021-10-25T12.51.47.187,3.883,-0.888,-0.179,0.529
1635180707193,2021-10-25T12.51.47.193,3.889,-0.886,-0.180,0.529
1635180707197,2021-10-25T12.51.47.197,3.893,-0.889,-0.178,0.531
1635180707203,2021-10-25T12.51.47.203,3.899,-0.889,-0.179,0.530
1635180707207,2021-10-25T12.51.47.207,3.903,-0.891,-0.179,0.529
1635180707213,2021-10-25T12.51.47.213,3.909,-0.887,-0.179,0.528
1635180707218,2021-10-25T12.51.47.218,3.914,-0.885,-0.179,0.530
1635180707223,2021-10-25T12.51.47.223,3.919,-0.885,-0.180,0.528
1635180707228,2021-10-25T12.51.47.228,3.924,-0.881,-0.180,0.527
1635180707232,2021-10-25T12.51.47.232,3.928,-0.888,-0.181,0.532
1635180707238,2021-10-25T12.51.47.238,3.934,-0.890,-0.182,0.532
1635180707242,2021-10-25T12.51.47.242,3.938,-0.888,-0.181,0.533
1635180707248,2021-10-25T12.51.47.248,3.944,-0.884,-0.180,0.531
1635180707253,2021-10-25T12.51.47.253,3.949,-0.889,-0.180,0.531
1635180707259,2021-10-25T12.51.47.259,3.955,-0.888,-0.179,0.530
1635180707263,2021-10-25T12.51.47.263,3.959,-0.885,-0.181,0.528
1635180707267,2021-10-25T12.51.47.267,3.963,-0.887,-0.178,0.531
1635180707273,2021-10-25T12.51.47.273,3.969,-0.889,-0.180,0.529
1635180707278,2021-10-25T12.51.47.278,3.974,-0.889,-0.179,0.529
1635180707284,2021-10-25T12.51.47.284,3.980,-0.887,-0.179,0.532
1635180707288,2021-10-25T12.51.47.288,3.984,-0.888,-0.180,0.529
1635180707294,2021-10-25T12.51.47.294,3.990,-0.888,-0.178,0.532
1635180707298,2021-10-25T12.51.47.298,3.994,-0.888,-0.178,0.530
1635180707304,2021-10-25T12.51.47.304,4.000,-0.887,-0.178,0.531
1635180707308,2021-10-25T12.51.47.308,4.004,-0.889,-0.180,0.534
1635180707313,2021-10-25T12.51.47.313,4.009,-0.887,-0.181,0.533
1635180707319,2021-10-25T12.51.47.319,4.015,-0.888,-0.179,0.529
1635180707323,2021-10-25T12.51.47.323,4.019,-0.888,-0.181,0.530
1635180707329,2021-10-25T12.51.47.329,4.025,-0.885,-0.180,0.532
1635180707333,2021-10-25T12.51.47.333,4.029,-0.888,-0.175,0.531
1635180707339,2021-10-25T12.51.47.339,4.035,-0.890,-0.179,0.533
1635180707344,2021-10-25T12.51.47.344,4.040,-0.886,-0.178,0.529
1635180707349,2021-10-25T12.51.47.349,4.045,-0.888,-0.181,0.528
1635180707354,2021-10-25T12.51.47.354,4.050,-0.887,-0.181,0.531
1635180707358,2021-10-25T12.51.47.358,4.054,-0.886,-0.179,0.532
1635180707364,2021-10-25T12.51.47.364,4.060,-0.888,-0.180,0.531
1635180707368,2021-10-25T12.51.47.368,4.064,-0.887,-0.180,0.529
1635180707374,2021-10-25T12.51.47.374,4.070,-0.888,-0.184,0.531
1635180707379,2021-10-25T12.51.47.379,4.075,-0.885,-0.180,0.529
1635180707385,2021-10-25T12.51.47.385,4.081,-0.890,-0.176,0.527
1635180707389,2021-10-25T12.51.47.389,4.085,-0.889,-0.176,0.527
1635180707393,2021-10-25T12.51.47.393,4.089,-0.884,-0.179,0.530
1635180707399,2021-10-25T12.51.47.399,4.095,-0.886,-0.179,0.534
1635180707404,2021-10-25T12.51.47.404,4.100,-0.889,-0.178,0.528
1635180707409,2021-10-25T12.51.47.409,4.105,-0.887,-0.180,0.528
1635180707414,2021-10-25T12.51.47.414,4.110,-0.887,-0.181,0.531
1635180707420,2021-10-25T12.51.47.420,4.116,-0.892,-0.180,0.529
1635180707424,2021-10-25T12.51.47.424,4.120,-0.885,-0.180,0.528
1635180707430,2021-10-25T12.51.47.430,4.126,-0.886,-0.181,0.525
1635180707434,2021-10-25T12.51.47.434,4.130,-0.887,-0.180,0.527
1635180707439,2021-10-25T12.51.47.439,4.135,-0.887,-0.178,0.532
1635180707445,2021-10-25T12.51.47.445,4.141,-0.886,-0.179,0.532
1635180707449,2021-10-25T12.51.47.449,4.145,-0.887,-0.181,0.527
1635180707455,2021-10-25T12.51.47.455,4.151,-0.887,-0.180,0.529
1635180707459,2021-10-25T12.51.47.459,4.155,-0.883,-0.181,0.530
1635180707465,2021-10-25T12.51.47.465,4.161,-0.886,-0.180,0.530
1635180707470,2021-10-25T12.51.47.470,4.166,-0.887,-0.181,0.530
1635180707474,2021-10-25T12.51.47.474,4.170,-0.889,-0.179,0.527
1635180707480,2021-10-25T12.51.47.480,4.176,-0.888,-0.182,0.529
1635180707484,2021-10-25T12.51.47.484,4.180,-0.888,-0.180,0.528
1635180707490,2021-10-25T12.51.47.490,4.186,-0.890,-0.177,0.530
1635180707494,2021-10-25T12.51.47.494,4.190,-0.885,-0.181,0.528
1635180707500,2021-10-25T12.51.47.500,4.196,-0.886,-0.178,0.529
1635180707505,2021-10-25T12.51.47.505,4.201,-0.887,-0.180,0.528
1635180707511,2021-10-25T12.51.47.511,4.207,-0.890,-0.182,0.530
1635180707515,2021-10-25T12.51.47.515,4.211,-0.889,-0.181,0.531
1635180707519,2021-10-25T12.51.47.519,4.215,-0.888,-0.178,0.531
1635180707525,2021-10-25T12.51.47.525,4.221,-0.886,-0.179,0.530
1635180707530,2021-10-25T12.51.47.530,4.226,-0.888,-0.178,0.529
1635180707535,2021-10-25T12.51.47.535,4.231,-0.888,-0.181,0.529
1635180707540,2021-10-25T12.51.47.540,4.236,-0.888,-0.178,0.532
1635180707546,2021-10-25T12.51.47.546,4.242,-0.887,-0.181,0.531
1635180707550,2021-10-25T12.51.47.550,4.246,-0.888,-0.178,0.529
1635180707556,2021-10-25T12.51.47.556,4.252,-0.886,-0.182,0.533
1635180707560,2021-10-25T12.51.47.560,4.256,-0.890,-0.182,0.531
1635180707565,2021-10-25T12.51.47.565,4.261,-0.889,-0.180,0.526
1635180707571,2021-10-25T12.51.47.571,4.267,-0.887,-0.180,0.529
1635180707575,2021-10-25T12.51.47.575,4.271,-0.887,-0.178,0.528
1635180707581,2021-10-25T12.51.47.581,4.277,-0.888,-0.178,0.532
1635180707585,2021-10-25T12.51.47.585,4.281,-0.888,-0.179,0.530
1635180707591,2021-10-25T12.51.47.591,4.287,-0.890,-0.179,0.529
1635180707596,2021-10-25T12.51.47.596,4.292,-0.887,-0.181,0.533
1635180707600,2021-10-25T12.51.47.600,4.296,-0.888,-0.183,0.533
1635180707606,2021-10-25T12.51.47.606,4.302,-0.885,-0.178,0.528
1635180707610,2021-10-25T12.51.47.610,4.306,-0.884,-0.180,0.529
1635180707616,2021-10-25T12.51.47.616,4.312,-0.885,-0.179,0.529
1635180707620,2021-10-25T12.51.47.620,4.316,-0.887,-0.178,0.532
1635180707626,2021-10-25T12.51.47.626,4.322,-0.888,-0.179,0.530
1635180707631,2021-10-25T12.51.47.631,4.327,-0.887,-0.179,0.531
1635180707637,2021-10-25T12.51.47.637,4.333,-0.886,-0.180,0.531
1635180707641,2021-10-25T12.51.47.641,4.337,-0.887,-0.178,0.531
1635180707645,2021-10-25T12.51.47.645,4.341,-0.886,-0.178,0.528
1635180707651,2021-10-25T12.51.47.651,4.347,-0.885,-0.179,0.532
1635180707656,2021-10-25T12.51.47.656,4.352,-0.886,-0.181,0.532
1635180707661,2021-10-25T12.51.47.661,4.357,-0.886,-0.179,0.531
1635180707666,2021-10-25T12.51.47.666,4.362,-0.888,-0.180,0.531
1635180707672,2021-10-25T12.51.47.672,4.368,-0.890,-0.179,0.529
1635180707676,2021-10-25T12.51.47.676,4.372,-0.886,-0.179,0.528
1635180707680,2021-10-25T12.51.47.680,4.376,-0.887,-0.177,0.526
1635180707686,2021-10-25T12.51.47.686,4.382,-0.889,-0.180,0.528
1635180707691,2021-10-25T12.51.47.691,4.387,-0.888,-0.178,0.530
1635180707697,2021-10-25T12.51.47.697,4.393,-0.885,-0.178,0.530
1635180707701,2021-10-25T12.51.47.701,4.397,-0.885,-0.180,0.531
1635180707707,2021-10-25T12.51.47.707,4.403,-0.888,-0.178,0.530
1635180707711,2021-10-25T12.51.47.711,4.407,-0.885,-0.181,0.530
1635180707717,2021-10-25T12.51.47.717,4.413,-0.886,-0.181,0.528
1635180707721,2021-10-25T12.51.47.721,4.417,-0.889,-0.178,0.528
1635180707726,2021-10-25T12.51.47.726,4.422,-0.888,-0.180,0.529
1635180707732,2021-10-25T12.51.47.732,4.428,-0.887,-0.178,0.532
1635180707736,2021-10-25T12.51.47.736,4.432,-0.888,-0.178,0.530
1635180707742,2021-10-25T12.51.47.742,4.438,-0.887,-0.178,0.531
1635180707746,2021-10-25T12.51.47.746,4.442,-0.886,-0.182,0.531
1635180707752,2021-10-25T12.51.47.752,4.448,-0.887,-0.181,0.527
1635180707757,2021-10-25T12.51.47.757,4.453,-0.888,-0.179,0.528
1635180707763,2021-10-25T12.51.47.763,4.459,-0.887,-0.180,0.529
1635180707767,2021-10-25T12.51.47.767,4.463,-0.886,-0.179,0.527
1635180707771,2021-10-25T12.51.47.771,4.467,-0.889,-0.180,0.532
1635180707777,2021-10-25T12.51.47.777,4.473,-0.885,-0.180,0.532
1635180707782,2021-10-25T12.51.47.782,4.478,-0.887,-0.182,0.530
1635180707787,2021-10-25T12.51.47.787,4.483,-0.891,-0.179,0.529
1635180707792,2021-10-25T12.51.47.792,4.488,-0.888,-0.179,0.530
1635180707798,2021-10-25T12.51.47.798,4.494,-0.888,-0.179,0.530
1635180707802,2021-10-25T12.51.47.802,4.498,-0.887,-0.180,0.532
1635180707806,2021-10-25T12.51.47.806,4.502,-0.888,-0.181,0.531
1635180707812,2021-10-25T12.51.47.812,4.508,-0.889,-0.182,0.531
1635180707817,2021-10-25T12.51.47.817,4.513,-0.892,-0.178,0.530
1635180707823,2021-10-25T12.51.47.823,4.519,-0.888,-0.181,0.527
1635180707827,2021-10-25T12.51.47.827,4.523,-0.887,-0.182,0.533
1635180707833,2021-10-25T12.51.47.833,4.529,-0.886,-0.177,0.530
1635180707837,2021-10-25T12.51.47.837,4.533,-0.886,-0.177,0.527
1635180707842,2021-10-25T12.51.47.842,4.538,-0.886,-0.179,0.531
1635180707847,2021-10-25T12.51.47.847,4.543,-0.886,-0.182,0.527
1635180707852,2021-10-25T12.51.47.852,4.548,-0.883,-0.181,0.529
1635180707858,2021-10-25T12.51.47.858,4.554,-0.888,-0.181,0.529
1635180707862,2021-10-25T12.51.47.862,4.558,-0.889,-0.181,0.532
1635180707868,2021-10-25T12.51.47.868,4.564,-0.888,-0.181,0.532
1635180707872,2021-10-25T12.51.47.872,4.568,-0.887,-0.179,0.531
1635180707878,2021-10-25T12.51.47.878,4.574,-0.887,-0.182,0.530
1635180707883,2021-10-25T12.51.47.883,4.579,-0.884,-0.179,0.531
1635180707887,2021-10-25T12.51.47.887,4.583,-0.887,-0.181,0.533
1635180707893,2021-10-25T12.51.47.893,4.589,-0.887,-0.181,0.529
1635180707897,2021-10-25T12.51.47.897,4.593,-0.887,-0.182,0.531
1635180707903,2021-10-25T12.51.47.903,4.599,-0.888,-0.181,0.532
1635180707908,2021-10-25T12.51.47.908,4.604,-0.889,-0.180,0.536
1635180707913,2021-10-25T12.51.47.913,4.609,-0.888,-0.180,0.531
1635180707918,2021-10-25T12.51.47.918,4.614,-0.888,-0.179,0.530
1635180707922,2021-10-25T12.51.47.922,4.618,-0.887,-0.178,0.529
1635180707928,2021-10-25T12.51.47.928,4.624,-0.888,-0.178,0.529
1635180707932,2021-10-25T12.51.47.932,4.628,-0.886,-0.180,0.530
1635180707938,2021-10-25T12.51.47.938,4.634,-0.884,-0.179,0.528
1635180707943,2021-10-25T12.51.47.943,4.639,-0.887,-0.179,0.530
1635180707949,2021-10-25T12.51.47.949,4.645,-0.889,-0.180,0.528
1635180707953,2021-10-25T12.51.47.953,4.649,-0.891,-0.180,0.530
1635180707959,2021-10-25T12.51.47.959,4.655,-0.890,-0.178,0.531
1635180707963,2021-10-25T12.51.47.963,4.659,-0.889,-0.180,0.533
1635180707968,2021-10-25T12.51.47.968,4.664,-0.889,-0.180,0.532
1635180707973,2021-10-25T12.51.47.973,4.669,-0.887,-0.178,0.528
1635180707978,2021-10-25T12.51.47.978,4.674,-0.886,-0.178,0.533
1635180707984,2021-10-25T12.51.47.984,4.680,-0.885,-0.181,0.526
1635180707988,2021-10-25T12.51.47.988,4.684,-0.886,-0.181,0.531
1635180707994,2021-10-25T12.51.47.994,4.690,-0.888,-0.181,0.532
1635180707998,2021-10-25T12.51.47.998,4.694,-0.892,-0.180,0.532
1635180708004,2021-10-25T12.51.48.004,4.700,-0.891,-0.176,0.533
1635180708009,2021-10-25T12.51.48.009,4.705,-0.890,-0.179,0.531
1635180708013,2021-10-25T12.51.48.013,4.709,-0.889,-0.178,0.531
1635180708019,2021-10-25T12.51.48.019,4.715,-0.884,-0.180,0.529
1635180708023,2021-10-25T12.51.48.023,4.719,-0.884,-0.181,0.532
1635180708029,2021-10-25T12.51.48.029,4.725,-0.884,-0.177,0.530
1635180708034,2021-10-25T12.51.48.034,4.730,-0.888,-0.179,0.529
1635180708039,2021-10-25T12.51.48.039,4.735,-0.887,-0.178,0.531
1635180708044,2021-10-25T12.51.48.044,4.740,-0.887,-0.176,0.529
1635180708048,2021-10-25T12.51.48.048,4.744,-0.887,-0.180,0.530
1635180708054,2021-10-25T12.51.48.054,4.750,-0.889,-0.180,0.530
1635180708058,2021-10-25T12.51.48.058,4.754,-0.888,-0.180,0.531
1635180708064,2021-10-25T12.51.48.064,4.760,-0.889,-0.176,0.531
1635180708069,2021-10-25T12.51.48.069,4.765,-0.887,-0.178,0.530
1635180708075,2021-10-25T12.51.48.075,4.771,-0.887,-0.179,0.530
1635180708079,2021-10-25T12.51.48.079,4.775,-0.892,-0.177,0.528
1635180708085,2021-10-25T12.51.48.085,4.781,-0.912,-0.188,0.525
1635180708089,2021-10-25T12.51.48.089,4.785,-0.885,-0.177,0.535
1635180708094,2021-10-25T12.51.48.094,4.790,-0.875,-0.155,0.523
1635180708099,2021-10-25T12.51.48.099,4.795,-0.871,-0.162,0.529
1635180708104,2021-10-25T12.51.48.104,4.800,-0.930,-0.207,0.532
1635180708110,2021-10-25T12.51.48.110,4.806,-0.896,-0.177,0.531
1635180708114,2021-10-25T12.51.48.114,4.810,-0.863,-0.161,0.531
1635180708120,2021-10-25T12.51.48.120,4.816,-0.849,-0.168,0.531
1635180708124,2021-10-25T12.51.48.124,4.820,-0.894,-0.194,0.523
1635180708129,2021-10-25T12.51.48.129,4.825,-0.904,-0.196,0.541
1635180708135,2021-10-25T12.51.48.135,4.831,-0.889,-0.188,0.552
1635180708139,2021-10-25T12.51.48.139,4.835,-0.894,-0.188,0.517
1635180708145,2021-10-25T12.51.48.145,4.841,-0.878,-0.201,0.509
1635180708149,2021-10-25T12.51.48.149,4.845,-0.877,-0.216,0.541
1635180708155,2021-10-25T12.51.48.155,4.851,-0.880,-0.160,0.540
1635180708159,2021-10-25T12.51.48.159,4.855,-0.910,-0.166,0.535
1635180708165,2021-10-25T12.51.48.165,4.861,-0.892,-0.214,0.543
1635180708170,2021-10-25T12.51.48.170,4.866,-0.861,-0.192,0.520
1635180708174,2021-10-25T12.51.48.174,4.870,-0.871,-0.173,0.521
1635180708180,2021-10-25T12.51.48.180,4.876,-0.895,-0.168,0.527
1635180708184,2021-10-25T12.51.48.184,4.880,-0.909,-0.186,0.527
1635180708190,2021-10-25T12.51.48.190,4.886,-0.901,-0.178,0.535
1635180708195,2021-10-25T12.51.48.195,4.891,-0.904,-0.152,0.539
1635180708200,2021-10-25T12.51.48.200,4.896,-0.889,-0.155,0.536
1635180708205,2021-10-25T12.51.48.205,4.901,-0.866,-0.168,0.521
1635180708211,2021-10-25T12.51.48.211,4.907,-0.864,-0.182,0.519
1635180708215,2021-10-25T12.51.48.215,4.911,-0.905,-0.159,0.528
1635180708220,2021-10-25T12.51.48.220,4.916,-0.913,-0.159,0.539
1635180708225,2021-10-25T12.51.48.225,4.921,-0.876,-0.171,0.539
1635180708230,2021-10-25T12.51.48.230,4.926,-0.871,-0.174,0.520
1635180708236,2021-10-25T12.51.48.236,4.932,-0.906,-0.165,0.523
1635180708240,2021-10-25T12.51.48.240,4.936,-0.915,-0.176,0.545
1635180708246,2021-10-25T12.51.48.246,4.942,-0.905,-0.187,0.539
1635180708250,2021-10-25T12.51.48.250,4.946,-0.887,-0.195,0.527
1635180708255,2021-10-25T12.51.48.255,4.951,-0.877,-0.191,0.521
1635180708261,2021-10-25T12.51.48.261,4.957,-0.853,-0.179,0.529
1635180708265,2021-10-25T12.51.48.265,4.961,-0.858,-0.191,0.532
1635180708271,2021-10-25T12.51.48.271,4.967,-0.889,-0.201,0.527
1635180708275,2021-10-25T12.51.48.275,4.971,-0.910,-0.201,0.526
1635180708281,2021-10-25T12.51.48.281,4.977,-0.893,-0.197,0.541
1635180708285,2021-10-25T12.51.48.285,4.981,-0.875,-0.192,0.536
1635180708291,2021-10-25T12.51.48.291,4.987,-0.880,-0.194,0.520
1635180708296,2021-10-25T12.51.48.296,4.992,-0.884,-0.192,0.522
1635180708300,2021-10-25T12.51.48.300,4.996,-0.884,-0.184,0.536
1635180708306,2021-10-25T12.51.48.306,5.002,-0.887,-0.174,0.537
1635180708310,2021-10-25T12.51.48.310,5.006,-0.889,-0.176,0.521
1635180708316,2021-10-25T12.51.48.316,5.012,-0.879,-0.180,0.521
1635180708321,2021-10-25T12.51.48.321,5.017,-0.882,-0.166,0.529
1635180708326,2021-10-25T12.51.48.326,5.022,-0.906,-0.155,0.534
1635180708331,2021-10-25T12.51.48.331,5.027,-0.922,-0.156,0.538
1635180708335,2021-10-25T12.51.48.335,5.031,-0.905,-0.162,0.531
1635180708341,2021-10-25T12.51.48.341,5.037,-0.882,-0.147,0.526
1635180708346,2021-10-25T12.51.48.346,5.042,-0.873,-0.138,0.523
1635180708351,2021-10-25T12.51.48.351,5.047,-0.878,-0.148,0.525
1635180708356,2021-10-25T12.51.48.356,5.052,-0.883,-0.163,0.530
1635180708362,2021-10-25T12.51.48.362,5.058,-0.896,-0.167,0.536
1635180708366,2021-10-25T12.51.48.366,5.062,-0.895,-0.165,0.536
1635180708372,2021-10-25T12.51.48.372,5.068,-0.878,-0.185,0.533
1635180708376,2021-10-25T12.51.48.376,5.072,-0.868,-0.201,0.524
1635180708381,2021-10-25T12.51.48.381,5.077,-0.883,-0.203,0.526
1635180708387,2021-10-25T12.51.48.387,5.083,-0.895,-0.204,0.535
1635180708391,2021-10-25T12.51.48.391,5.087,-0.886,-0.210,0.539
1635180708397,2021-10-25T12.51.48.397,5.093,-0.872,-0.220,0.532
1635180708401,2021-10-25T12.51.48.401,5.097,-0.865,-0.223,0.528
1635180708407,2021-10-25T12.51.48.407,5.103,-0.874,-0.221,0.530
1635180708411,2021-10-25T12.51.48.411,5.107,-0.878,-0.223,0.534
1635180708417,2021-10-25T12.51.48.417,5.113,-0.888,-0.217,0.530
1635180708422,2021-10-25T12.51.48.422,5.118,-0.894,-0.207,0.529
1635180708426,2021-10-25T12.51.48.426,5.122,-0.887,-0.189,0.538
1635180708432,2021-10-25T12.51.48.432,5.128,-0.884,-0.187,0.540
1635180708436,2021-10-25T12.51.48.436,5.132,-0.881,-0.179,0.532
1635180708442,2021-10-25T12.51.48.442,5.138,-0.889,-0.167,0.523
1635180708447,2021-10-25T12.51.48.447,5.143,-0.898,-0.152,0.530
1635180708452,2021-10-25T12.51.48.452,5.148,-0.895,-0.140,0.531
1635180708457,2021-10-25T12.51.48.457,5.153,-0.885,-0.138,0.527
1635180708461,2021-10-25T12.51.48.461,5.157,-0.880,-0.129,0.526
1635180708467,2021-10-25T12.51.48.467,5.163,-0.893,-0.123,0.523
1635180708471,2021-10-25T12.51.48.471,5.167,-0.909,-0.125,0.529
1635180708477,2021-10-25T12.51.48.477,5.173,-0.917,-0.129,0.532
1635180708482,2021-10-25T12.51.48.482,5.178,-0.915,-0.138,0.530
1635180708488,2021-10-25T12.51.48.488,5.184,-0.900,-0.146,0.524
1635180708492,2021-10-25T12.51.48.492,5.188,-0.883,-0.156,0.530
1635180708498,2021-10-25T12.51.48.498,5.194,-0.882,-0.167,0.518
1635180708502,2021-10-25T12.51.48.502,5.198,-0.902,-0.157,0.530
1635180708507,2021-10-25T12.51.48.507,5.203,-0.889,-0.179,0.536
1635180708513,2021-10-25T12.51.48.513,5.209,-0.883,-0.199,0.554
1635180708517,2021-10-25T12.51.48.517,5.213,-0.892,-0.198,0.522
1635180708523,2021-10-25T12.51.48.523,5.219,-0.878,-0.208,0.521
1635180708527,2021-10-25T12.51.48.527,5.223,-0.872,-0.234,0.540
1635180708533,2021-10-25T12.51.48.533,5.229,-0.894,-0.227,0.523
1635180708537,2021-10-25T12.51.48.537,5.233,-0.875,-0.220,0.525
1635180708542,2021-10-25T12.51.48.542,5.238,-0.866,-0.235,0.535
1635180708548,2021-10-25T12.51.48.548,5.244,-0.861,-0.218,0.533
1635180708552,2021-10-25T12.51.48.552,5.248,-0.873,-0.218,0.536
1635180708558,2021-10-25T12.51.48.558,5.254,-0.875,-0.221,0.534
1635180708562,2021-10-25T12.51.48.562,5.258,-0.896,-0.210,0.529
1635180708568,2021-10-25T12.51.48.568,5.264,-0.905,-0.210,0.531
1635180708573,2021-10-25T12.51.48.573,5.269,-0.892,-0.193,0.532
1635180708577,2021-10-25T12.51.48.577,5.273,-0.881,-0.178,0.525
1635180708583,2021-10-25T12.51.48.583,5.279,-0.881,-0.165,0.527
1635180708587,2021-10-25T12.51.48.587,5.283,-0.884,-0.157,0.535
1635180708593,2021-10-25T12.51.48.593,5.289,-0.893,-0.146,0.532
1635180708597,2021-10-25T12.51.48.597,5.293,-0.901,-0.146,0.527
1635180708603,2021-10-25T12.51.48.603,5.299,-0.897,-0.159,0.527
1635180708608,2021-10-25T12.51.48.608,5.304,-0.893,-0.158,0.528
1635180708614,2021-10-25T12.51.48.614,5.310,-0.887,-0.159,0.529
1635180708618,2021-10-25T12.51.48.618,5.314,-0.891,-0.163,0.528
1635180708622,2021-10-25T12.51.48.622,5.318,-0.877,-0.190,0.539
1635180708628,2021-10-25T12.51.48.628,5.324,-0.854,-0.211,0.572
1635180708633,2021-10-25T12.51.48.633,5.329,-0.812,-0.205,0.619
1635180708638,2021-10-25T12.51.48.638,5.334,-0.916,-0.211,0.579
1635180708643,2021-10-25T12.51.48.643,5.339,-0.968,-0.097,0.406
1635180708649,2021-10-25T12.51.48.649,5.345,-1.038,-0.183,0.103
1635180708653,2021-10-25T12.51.48.653,5.349,-0.799,-0.120,0.045
1635180708659,2021-10-25T12.51.48.659,5.355,-0.712,-0.016,0.095
1635180708663,2021-10-25T12.51.48.663,5.359,-0.982,-0.061,0.069
1635180708668,2021-10-25T12.51.48.668,5.364,-1.229,-0.314,-0.031
1635180708674,2021-10-25T12.51.48.674,5.370,-0.737,-0.290,-0.031
1635180708678,2021-10-25T12.51.48.678,5.374,-0.679,-0.015,0.030
1635180708684,2021-10-25T12.51.48.684,5.380,-0.802,-0.125,0.066
1635180708688,2021-10-25T12.51.48.688,5.384,-1.128,-0.384,0.042
1635180708694,2021-10-25T12.51.48.694,5.390,-1.182,-0.300,0.045
